id_cliente,recencia,frequencia,valor_total,ticket_medio,tenure_dias,qt_devolucoes,valor_devolvido,R,F,M,segmento,loja,churn_proba,churn_previsto,faixa_risco,churn_real,conjunto
9BC98855FE2590E65ECA70CBFF459AD6,29,1,202.99,202.99,29,0,0.0,3,2,2,Atencao,1,0.7628409996033036,1,Alto,1,teste
90F645082DC85BB997936194ABABBDA9,238,16,879.18,51.72,419,0,0.0,1,4,3,Em risco (alto valor),2,0.8616819836728962,1,Alto,1,treino
33F0D6044D3BEB8E7C460A11709DBCEB,385,9,212.35,21.23,416,0,0.0,1,3,2,Hibernando,2,0.9405703922313629,1,Alto,1,treino
D740BEA6F75E5D380F04303F94F7CCBB,166,4,189.59,47.4,348,0,0.0,2,2,2,Hibernando,1,0.7781987769219194,1,Alto,1,treino
5ABE4C59E62B8401896223E776F7B058,118,18,926.78,46.34,421,0,0.0,2,4,4,Em risco (alto valor),2,0.4555360927807249,1,Medio,1,treino
6AAA1C0AABF52007EAC6F05D41F35CA7,32,7,529.26,66.16,349,0,0.0,3,3,3,Atencao,1,0.3823147399733761,0,Medio,1,treino
165B70FB40E786D67FD10E8D220D316E,13,5,329.73,54.96,343,0,0.0,4,3,3,Leais,2,0.3049745674412629,0,Medio,1,treino
7A078517E97A9736510F9D21638C1DC9,110,4,767.46,127.91,394,0,0.0,2,2,3,Hibernando,2,0.6814667621482053,1,Alto,1,teste
E7181B19FC3ECCBB4102CA73AB9850B1,95,15,807.23,53.82,418,0,0.0,2,4,3,Em risco (alto valor),1,0.4402994234723918,1,Medio,1,treino
F9018271DE494BB96585F3B8468CB04B,53,1,34.27,34.27,53,0,0.0,3,2,1,Atencao,2,0.7650613755361892,1,Alto,1,treino
3B28351CDC4EFE8500BD833CFD9C08BA,150,3,183.53,61.18,392,0,0.0,2,2,2,Hibernando,2,0.751426121521021,1,Alto,1,teste
FF96B5F8660ACFCDD5BF81580B811C82,206,4,1436.87,359.22,310,0,0.0,2,2,4,Hibernando,1,0.8071278583036989,1,Alto,1,treino
CE7E290E41AF0159A2723726EF2E2A71,153,19,2050.45,107.92,400,0,0.0,2,4,4,Em risco (alto valor),1,0.6451823856984173,1,Alto,1,treino
23B4243156F4B91D6DB94342A5497326,36,1,21.97,21.97,36,0,0.0,3,2,1,Atencao,1,0.7555728024065703,1,Alto,1,treino
7BBB18F8FC2696E31C1AD1B042E0C4E4,38,5,407.74,67.96,413,0,0.0,3,3,3,Atencao,2,0.3757694674720584,0,Medio,1,teste
5F251C5A6C72EA1831EA78A07908576B,125,4,522.42,104.48,418,0,0.0,2,2,3,Hibernando,1,0.6778080922818223,1,Alto,1,treino
2D0EFFEB54D69D920CCB0288B4479AAE,111,1,44.46,44.46,111,0,0.0,2,1,1,Perdidos,1,0.8894156032165348,1,Alto,1,treino
07834D8BDE1C53C62351EC493AB7E95D,0,11,948.48,86.23,411,0,0.0,5,3,4,Leais,1,0.1565925267875339,0,Baixo,1,teste
9555BED179EEB7E8A2E7F244A2A44955,122,5,937.63,187.53,386,0,0.0,2,3,4,Hibernando,1,0.5002602385555239,1,Medio,1,treino
4DDB0701A48046E4F04286F31556AD13,138,3,105.5,35.17,184,0,0.0,2,2,2,Hibernando,2,0.7975275413164606,1,Alto,1,treino
A9C5D25CD20B9E5B09DE8E1645784C9E,60,7,445.4,63.63,307,0,0.0,3,3,3,Atencao,2,0.4288957719620205,1,Medio,1,teste
7F134AC46CEB6A7F47E05CD5E34451C9,275,27,752.9,27.89,344,0,0.0,1,4,3,Em risco (alto valor),2,0.9954357787095828,1,Alto,1,treino
49E2A0EECB4AFCA0DF4E7B3E7125CF39,309,1,21.15,21.15,309,0,0.0,1,1,1,Perdidos,2,0.9250079171058834,1,Alto,1,teste
2E92AE59BCDB25F99C770B79606CF8BE,149,3,349.99,116.66,297,0,0.0,2,2,3,Hibernando,1,0.7203465012993107,1,Alto,1,treino
7C62354D64DE4F138B6FDB1E49720549,221,4,715.21,178.8,235,0,0.0,1,2,3,Hibernando,2,0.8818258669442542,1,Alto,1,treino
9046CE62F71C8072625FC14FD96BE8AC,237,1,9.52,9.52,237,0,0.0,1,1,1,Perdidos,2,0.9166581272242476,1,Alto,1,treino
F2A5FF79BD5C779EF638411FFF9A6B1C,128,15,1579.77,105.32,407,0,0.0,2,4,4,Em risco (alto valor),1,0.479750248362251,1,Medio,1,teste
C45326D2875C322712D5F6282415EE0C,81,16,1040.43,61.2,417,0,0.0,3,4,4,Atencao,2,0.2777320451856109,0,Baixo,1,teste
E23D35ADC665A1141B5801ADD098EED5,235,2,210.31,105.15,359,0,0.0,1,2,2,Hibernando,1,0.8307574670585663,1,Alto,1,treino
335056F867E8C93C1D9FDCFE861F9ED1,385,2,324.99,108.33,399,0,0.0,1,2,3,Hibernando,2,0.8186509677451503,1,Alto,1,treino
1F73E9C19301B6040E2DE7A55B9BEE89,72,7,842.89,120.41,418,0,0.0,3,3,3,Atencao,1,0.4550340539461986,1,Medio,1,treino
893E79EFA70F3291D3E847682C406774,46,7,470.05,67.15,335,0,0.0,3,3,3,Atencao,2,0.4091361738312499,0,Medio,1,treino
DD67FDF791C30FE3220A14FB70291CA3,316,1,67.74,67.74,316,0,0.0,1,1,1,Perdidos,1,0.9331246141807044,1,Alto,1,teste
C32CD2DC473EC72C6435E358C3E4368D,6,4,234.02,46.8,381,0,0.0,4,3,2,Leais,2,0.3796876574406129,0,Medio,1,teste
5D3F58A5B1082C1DF2CE7AB088BDDFD5,156,5,128.18,21.36,178,0,0.0,2,3,2,Hibernando,2,0.7964472415166334,1,Alto,1,teste
6C82DAA786858982C2FF305788DF83F0,232,7,297.26,42.47,396,0,0.0,1,3,2,Hibernando,1,0.818906628133944,1,Alto,1,teste
E81B8505E62B414AF53F5631D44A46DB,211,1,216.55,216.55,211,0,0.0,2,1,2,Perdidos,1,0.9030703709684992,1,Alto,1,teste
074C8D7621F78783FA37BDACF463471D,241,3,272.34,90.78,302,0,0.0,1,2,2,Hibernando,2,0.8634298190316059,1,Alto,1,treino
DBFC66BA1723CB706812A9368AF9F825,92,8,1121.24,140.16,396,0,0.0,2,3,4,Hibernando,1,0.4720112347012613,1,Medio,1,teste
9611C2A152A4C2954DC3C0DE87CBBA8C,278,1,161.21,161.21,278,0,0.0,1,1,2,Perdidos,1,0.918608482040589,1,Alto,1,teste
7174BA8219BCE7C105B598D8BCAC4532,1,12,535.82,44.65,416,0,0.0,5,4,3,Leais,2,0.1247110136480416,0,Baixo,1,treino
C377347A9935DE5683091AA9D309B5A9,58,6,830.71,103.84,394,0,0.0,3,3,3,Atencao,1,0.4282875290791449,1,Medio,1,treino
0BC7AD6DF26FA9031631739F43B38495,60,10,1594.42,113.89,409,0,0.0,3,3,4,Atencao,1,0.3439250073386301,0,Medio,1,treino
A8F98BB52527854206EEA49F3263E5B8,171,2,114.4,57.2,375,0,0.0,2,2,2,Hibernando,1,0.7553922864383138,1,Alto,1,teste
B3C83C5A84FB0421273885F9E2FFAFA6,306,7,828.47,103.56,375,0,0.0,1,3,3,Hibernando,1,0.854342767933576,1,Alto,1,treino
2D161FC20CBB0BD16BBEA2CCDFC5ECCB,340,3,665.56,133.11,390,0,0.0,1,2,3,Hibernando,1,0.8384735757576918,1,Alto,1,teste
96CE9F6E799626E783AE0DE9F2F4B3B1,20,5,659.66,131.93,372,0,0.0,4,3,3,Leais,1,0.3385436716897453,0,Medio,1,treino
C599CACE50B456C716B258EFB9582B1E,117,1,40.81,40.81,117,0,0.0,2,1,1,Perdidos,2,0.8892404678116137,1,Alto,1,treino
6D6CA984F51CE28685BC348637581FAC,232,2,162.92,81.46,295,0,0.0,1,2,2,Hibernando,2,0.8384782357136495,1,Alto,1,teste
47CF92FFBAD9B32BA67ACF56C7EF6F15,368,2,80.06,26.69,416,0,0.0,1,2,1,Hibernando,1,0.8817139690761644,1,Alto,1,treino
09262B432D0831482995638498D0AA46,93,1,173.82,173.82,93,0,0.0,2,1,2,Perdidos,1,0.8791938066077817,1,Alto,1,teste
52911F0895E1CA654F1C84F89C1EBC49,93,5,242.66,48.53,318,0,0.0,2,3,2,Hibernando,1,0.6194696241223534,1,Alto,1,treino
9ED8D66ECFE7F8CE61A67FF8C4758615,72,1,9.21,9.21,72,0,0.0,3,1,1,Atencao,2,0.8458309890317618,1,Alto,1,treino
5C6FCDC6F6257ECEA0CDB03B7C285579,91,3,420.2,140.07,418,0,0.0,2,2,3,Hibernando,1,0.6618000343853503,1,Alto,1,teste
CF2D7566C3166F65304DD56C71437A4D,216,4,80.84,20.21,347,0,0.0,2,2,1,Hibernando,1,0.8569713117937835,1,Alto,1,treino
BDE3173EA6FE65F2586502CC7E1FEEFE,311,1,50.7,50.7,311,0,0.0,1,1,1,Perdidos,2,0.9300660931294366,1,Alto,1,treino
951ED3AE18EA8248DE90F1497DB971F7,287,13,1039.88,74.28,422,0,0.0,1,4,4,Em risco (alto valor),1,0.8178690351297091,1,Alto,1,treino
CDAC9EDFC93EB35EFE4C59F5D099FD51,254,5,1143.5,228.7,403,0,0.0,1,3,4,Hibernando,1,0.7166548745465057,1,Alto,1,teste
CDA411A182B5FAC00A9C99A8796A7064,12,8,261.85,32.73,329,0,0.0,4,3,2,Leais,1,0.3672683705962669,0,Medio,1,treino
F84A191A26CD170880EBE87191BB9F43,58,1,50.26,50.26,58,0,0.0,3,2,1,Atencao,1,0.7731712161169838,1,Alto,1,treino
CC97FF4E94F39886982F9ECCF62B2878,336,6,177.11,25.3,416,0,0.0,1,3,2,Hibernando,1,0.8553234509247716,1,Alto,1,treino
4BC0809208442AD6F9EAA267E22750CE,64,1,16.02,16.02,64,0,0.0,3,1,1,Atencao,1,0.8467391523978455,1,Alto,1,treino
F4682395CCDEB47336181B65CA67E11E,65,9,638.55,70.95,368,0,0.0,3,3,3,Atencao,1,0.4426169944498325,1,Medio,1,treino
B7FD8078D7ABD984453668DFEBBCEC0A,73,1,58.97,58.97,73,0,0.0,3,1,1,Atencao,2,0.8613143287575409,1,Alto,1,treino
3C28280D476A948C440F720EF1B09EC2,270,3,82.96,27.65,352,0,0.0,1,2,1,Hibernando,2,0.8887384893897056,1,Alto,1,teste
D419A64F40CB31C01A4EA8FE1D1C17B7,194,13,551.43,42.42,397,0,0.0,2,4,3,Em risco (alto valor),2,0.689204495086779,1,Alto,1,treino
A720BF7D92347AF36856E7B4A592A86A,332,1,469.8,469.8,332,0,0.0,1,1,3,Perdidos,1,0.9454191109207905,1,Alto,1,teste
56EFCA0B3E41EB84DBED140F2AE38C14,346,3,313.79,104.6,375,0,0.0,1,2,3,Hibernando,2,0.8378524162969339,1,Alto,1,treino
2C07F5850476A0A8D38F12FAC430FD62,416,1,36.77,36.77,416,0,0.0,1,1,1,Perdidos,2,0.9357504522515576,1,Alto,1,teste
1E7AA077C5AA5526BD572ECAEF7A49B5,32,2,202.13,101.07,152,0,0.0,3,2,2,Atencao,2,0.6738320516316954,1,Alto,1,treino
FB003266D373AC34664A2951AEAB4D80,212,6,136.76,22.79,326,0,0.0,2,3,2,Hibernando,2,0.7673538961867676,1,Alto,1,teste
3981589F5F2B851BEA398C9F9F515B95,251,1,75.74,75.74,251,0,0.0,1,1,1,Perdidos,2,0.9294233662362402,1,Alto,1,treino
B95CF04188273FC0D3AC30759162B70E,190,1,30.52,30.52,190,0,0.0,2,1,1,Perdidos,1,0.8952136420480584,1,Alto,1,treino
F2ED33240176C25BF1BCF99814BF0A93,29,1,99.68,99.68,29,0,0.0,3,2,2,Atencao,1,0.7137068522600242,1,Alto,1,treino
12E6A73C22AEF930790AC4F5EC1C1C3D,153,3,454.11,151.37,197,0,0.0,2,2,3,Hibernando,1,0.7742958195819359,1,Alto,1,treino
B0F7E446DA5C56AD2237C1BFF2BAAF18,290,4,209.58,52.4,347,0,0.0,1,2,2,Hibernando,2,0.881852132457652,1,Alto,1,teste
83B856464E0CDA9955C3FB727C7BC6C3,275,6,366.96,61.16,418,0,0.0,1,3,3,Hibernando,1,0.7607868102077866,1,Alto,1,teste
B9B17D04C057167BBBCE5BDABA8E3D9D,71,3,106.29,35.43,139,0,0.0,3,2,2,Atencao,2,0.7050221766095081,1,Alto,1,treino
E623BEFF545482344EC9629B735129FC,114,4,171.23,42.81,223,0,0.0,2,2,2,Hibernando,1,0.7808749591958918,1,Alto,1,treino
434CA2D768C7D911D7653A25BB8EAB91,374,2,345.31,172.65,404,0,0.0,1,2,3,Hibernando,1,0.8375889371442892,1,Alto,1,treino
51BFD61B30999276120C292C81A0793E,159,4,78.0,19.5,406,0,0.0,2,2,1,Hibernando,2,0.814071897142756,1,Alto,1,treino
B0DA2E9226665116414BAE6FE687C055,334,1,308.18,308.18,334,0,0.0,1,1,3,Perdidos,2,0.9209713504452038,1,Alto,1,teste
29B83AB5EEED9795E884AA145E525DAB,209,13,422.88,32.53,421,0,0.0,2,4,3,Em risco (alto valor),2,0.6819795616313608,1,Alto,1,treino
0AFCC02AFC695B14E5684259141AFB89,13,6,292.19,48.7,302,0,0.0,4,3,2,Leais,1,0.3895491812914476,0,Medio,1,treino
41ED2F770219B938C077353A070EB400,153,2,390.08,195.04,185,0,0.0,2,2,3,Hibernando,1,0.7759861005549467,1,Alto,1,teste
E80EA2A9DFB056F1A0512D736AE38443,228,2,61.96,30.98,290,0,0.0,1,2,1,Hibernando,1,0.8720751700150472,1,Alto,1,treino
CCEA671BF3DCA9720AE5CD13E7772D3D,421,1,22.3,22.3,421,0,0.0,1,1,1,Perdidos,1,0.9339393922302328,1,Alto,1,treino
898C00DA14FB65EF19AD02CCBB1EA1E1,15,2,140.77,70.39,19,0,0.0,4,2,2,Novos/Promissores,1,0.6700729812033849,1,Alto,1,teste
0F837126099DDE17C3949B2054EE6B2E,212,1,652.15,652.15,212,0,0.0,2,1,3,Perdidos,1,0.9483514055851006,1,Alto,1,treino
4975FFC0643EEA45B47BDF55AE81E945,20,1,37.63,37.63,20,0,0.0,4,2,1,Novos/Promissores,1,0.7101614160428648,1,Alto,1,treino
FAD0CCF644BFA9AC91D639E0F59A445D,400,1,7.79,7.79,400,0,0.0,1,1,1,Perdidos,1,0.9300854446789388,1,Alto,1,teste
0883B57E7F0EF99097426F1FC20183CA,173,1,240.65,240.65,173,0,0.0,2,1,2,Perdidos,1,0.904289603224716,1,Alto,1,treino
AE6A250DF073F4A3DEF2BABC9F31437F,143,1,5.98,5.98,143,0,0.0,2,1,1,Perdidos,1,0.8837381621169761,1,Alto,1,teste
515BEB50DD47211E5621017174850505,58,6,730.92,121.82,329,0,0.0,3,3,3,Atencao,1,0.4562865204149109,1,Medio,1,treino
95717DDB5E4C5F4976291D240B00D9C6,323,1,67.9,67.9,323,0,0.0,1,1,1,Perdidos,1,0.9336683311578524,1,Alto,1,teste
80F5A465E2BCF7F381A391C63178C3B4,105,2,139.8,69.9,140,0,0.0,2,2,2,Hibernando,2,0.7789008159313887,1,Alto,1,teste
A48AEA9D64BBAA5E08CBFC9712AC1632,407,1,49.93,49.93,407,0,0.0,1,1,1,Perdidos,2,0.937044807514968,1,Alto,1,treino
EFAD8CEE893BEF959E87211197E61297,283,3,79.74,26.58,400,0,0.0,1,2,1,Hibernando,1,0.8836716721245693,1,Alto,1,treino
FF8253D36AE644B91976C827F9326B6A,366,1,120.83,120.83,366,0,0.0,1,1,2,Perdidos,2,0.9190092510790964,1,Alto,1,treino
6706C64CFB75FC1A6CA4EC78D778994A,75,11,1450.49,131.86,408,0,0.0,3,3,4,Atencao,1,0.3909659513864721,0,Medio,1,treino
5BB90775034B98D8E8D915C005A30E6B,73,5,402.34,80.47,364,0,0.0,3,3,3,Atencao,1,0.4400017807035317,1,Medio,1,treino
98364C89FFA44C4E8DDD1A769CF17DAD,244,1,198.2,198.2,244,0,0.0,1,1,2,Perdidos,2,0.9223168725658216,1,Alto,1,treino
C6CD02E61BA125B19BF526EFAFA566C4,299,4,1554.12,388.53,386,0,0.0,1,3,4,Hibernando,1,0.7955886937977493,1,Alto,1,treino
5868F9446C50260ED3534014741896AB,204,1,248.87,248.87,204,0,0.0,2,1,2,Perdidos,1,0.909140132856904,1,Alto,1,treino
F63E7DB3FDD55025F565AE9B04113BFE,10,2,278.47,92.82,398,0,0.0,4,2,2,Novos/Promissores,1,0.5944562320687202,1,Medio,1,teste
914DAF77CCBAC36FFB5619B78A5C6511,135,1,51.64,51.64,135,0,0.0,2,1,1,Perdidos,2,0.8939138440211654,1,Alto,1,treino
AC10906F6F0BEEBB001CA95B9A79280B,344,2,112.98,56.49,410,0,0.0,1,2,2,Hibernando,2,0.8382191587744564,1,Alto,1,treino
FB5EAF9A415B64EA68424B35DFD9A17D,162,8,216.69,27.09,400,0,0.0,2,3,2,Hibernando,1,0.710749254772834,1,Alto,1,treino
39712200FEF5DAC555A7562DF3C05033,347,1,107.7,107.7,347,0,0.0,1,1,2,Perdidos,1,0.9148159021414828,1,Alto,1,teste
8F4E106B5B27EDA954B505D4C3D51B44,327,5,774.23,154.85,394,0,0.0,1,3,3,Hibernando,1,0.8172811530384343,1,Alto,1,teste
126E13A9B8FC508287F4842BCB135553,39,5,183.42,36.68,137,0,0.0,3,3,2,Atencao,2,0.5484690755407028,1,Medio,1,treino
ECC042DE38280509F81EABA10B95C99B,54,5,1714.68,342.94,379,0,0.0,3,3,4,Atencao,1,0.4639458434745594,1,Medio,1,teste
BE2AFA4F17BED6B47215E0E6B2F9F71E,143,2,106.43,53.22,237,0,0.0,2,2,2,Hibernando,2,0.7625591774679852,1,Alto,1,treino
D29C700289B67E376A36CA7F7C3184A1,223,3,322.07,107.36,382,0,0.0,1,2,3,Hibernando,1,0.782984639218053,1,Alto,1,treino
DD193F644E671E48125CE3C9AE9339BD,211,2,49.08,24.54,226,0,0.0,2,2,1,Hibernando,1,0.8487765978655258,1,Alto,1,treino
75C6291E7E8ADF687C3E0E4404089EC7,207,2,64.26,32.13,422,0,0.0,2,2,1,Hibernando,1,0.8192485688529368,1,Alto,1,treino
92771FC5BADA304C5F5151E359B1D2CE,409,1,197.45,197.45,409,0,0.0,1,1,2,Perdidos,1,0.935188158368208,1,Alto,1,treino
4EF29B33F34D1889C05CD8AD9CEEFE48,87,3,74.47,24.82,381,0,0.0,2,2,1,Hibernando,1,0.7768912153737594,1,Alto,1,teste
8646ECEB151C740B04B018FCCA262A7B,106,2,422.81,211.41,295,0,0.0,2,2,3,Hibernando,1,0.7306431423825674,1,Alto,1,treino
B91145850273D531DB2BCA9CE522D2DB,149,3,348.4,87.1,390,0,0.0,2,2,3,Hibernando,1,0.6823468069920949,1,Alto,1,teste
13B0AEEFE62D0202DA5664E1C6819924,45,4,169.42,42.36,346,0,0.0,3,3,2,Atencao,1,0.4890439799503012,1,Medio,1,teste
1781E28CE272D926F472850832D061A0,383,2,94.63,47.32,398,0,0.0,1,2,2,Hibernando,1,0.8532298941147777,1,Alto,1,teste
B561B288D29A285A2469B07C02E5D1FB,26,2,104.45,52.23,64,0,0.0,3,2,2,Atencao,1,0.6690228180456047,1,Alto,1,teste
057290E3B4D2891086AE4AFCE3985B23,29,3,334.68,111.56,242,0,0.0,3,2,3,Atencao,2,0.5694413122262356,1,Medio,1,treino
7A3B5CCD7C92D2E342EC69187B0950B2,206,1,143.87,143.87,206,0,0.0,2,1,2,Perdidos,1,0.8855974979252937,1,Alto,1,treino
F758B075CE10F7D0A156704D50DA4064,31,1,64.26,64.26,31,0,0.0,3,1,1,Atencao,2,0.8564591745854442,1,Alto,1,treino
70F97F244D3D9218E2FCE13865D21589,232,3,288.23,96.08,243,0,0.0,1,2,2,Hibernando,2,0.8802874736067569,1,Alto,1,treino
2ACEE4114B3082F94CE5249D93F54354,418,1,111.76,111.76,418,0,0.0,1,1,2,Perdidos,1,0.9219107637046552,1,Alto,1,treino
AF934F21C13126AF7F0ABB218D4A7ACF,207,3,325.31,108.44,234,0,0.0,2,2,3,Hibernando,2,0.7782936052402325,1,Alto,1,treino
EE64BF976F4711136F3EED6C3C7E3745,411,1,41.33,41.33,411,0,0.0,1,1,1,Perdidos,2,0.9360676086910524,1,Alto,1,treino
A2259211F215B1ADF0FB22E5C61BA970,160,3,79.88,26.63,396,0,0.0,2,2,1,Hibernando,1,0.809401607646756,1,Alto,1,teste
59D96FD7CE1ABDBC042EFB6CAB05C6F9,409,1,125.51,125.51,409,0,0.0,1,1,2,Perdidos,1,0.9235639440203954,1,Alto,1,treino
EB928B67ABD9F4348BB9470B2D88E802,177,2,233.18,116.59,387,0,0.0,2,2,2,Hibernando,2,0.7819437441375359,1,Alto,1,treino
3555EB7981042C7ADCEC6010995975E4,341,3,113.94,37.98,401,0,0.0,1,2,2,Hibernando,1,0.8598715635057845,1,Alto,1,treino
EEBB9848E4BEA2DAFA4D29F685DFF6B9,278,1,9.99,9.99,278,0,0.0,1,1,1,Perdidos,1,0.9204073377361892,1,Alto,1,treino
05108790CED5AC919419B7D14070F873,161,5,255.1,51.02,350,0,0.0,2,3,2,Hibernando,1,0.6849317346643363,1,Alto,1,treino
10AAF00A1500804B5538AAB0C31ABABD,289,1,18.7,18.7,289,0,0.0,1,1,1,Perdidos,2,0.9229065803608554,1,Alto,1,teste
7EF4D9FEF82C554381F1CE7448D3B263,160,1,33.98,33.98,160,0,0.0,2,1,1,Perdidos,1,0.8926182145195255,1,Alto,1,teste
5126DF4A9883F86A666E6894A98CD96B,162,1,39.9,39.9,162,0,0.0,2,1,1,Perdidos,1,0.8942368468856248,1,Alto,1,treino
0249C39F5F90D6D4540A2C79BC4B2E09,24,5,371.92,61.99,397,0,0.0,4,3,3,Leais,2,0.3154625997473655,0,Medio,1,treino
9710B56F031BD944B98D9251709220BB,152,1,151.77,151.77,152,0,0.0,2,1,2,Perdidos,2,0.880944640192714,1,Alto,1,treino
7188EE43A396BD222AFA33B0147BBA73,117,2,29.37,14.68,387,0,0.0,2,2,1,Hibernando,2,0.7869943509661329,1,Alto,1,treino
AF176E81CE745BE20019B99952BA2CC6,270,1,37.97,37.97,270,0,0.0,1,1,1,Perdidos,2,0.9246569576937644,1,Alto,1,teste
DD12879E6F524021C2F5ACD162E59022,195,1,38.16,38.16,195,0,0.0,2,1,1,Perdidos,2,0.8975198332077494,1,Alto,1,teste
4F4B32C566097582EB3E782607A324F8,165,1,50.34,50.34,165,0,0.0,2,1,1,Perdidos,1,0.8969805631903492,1,Alto,1,teste
9023DE736154EA422FB9C4E976C8195D,384,1,107.14,53.57,384,0,0.0,1,1,2,Perdidos,2,0.9073525695136272,1,Alto,1,teste
4AA21A9F217D043952CF83E809648834,69,2,105.89,52.95,82,0,0.0,3,2,2,Atencao,1,0.7304223030705592,1,Alto,1,treino
AE62DC022122848F41988C8CBC38BDD4,369,1,185.61,185.61,369,0,0.0,1,1,2,Perdidos,1,0.930367586673728,1,Alto,1,teste
EBD5A42E8F79A0FF9DD1DF76171BB5D3,2,1,37.98,37.98,2,0,0.0,5,2,1,Novos/Promissores,1,0.6347852426126841,1,Alto,1,treino
C0A0297103390A58F56E21413EFF04F6,349,1,385.33,385.33,349,0,0.0,1,1,3,Perdidos,1,0.9348587826285673,1,Alto,1,treino
0C4DB39618D7A2B908AE93913B7C2F06,414,3,388.16,129.39,420,0,0.0,1,2,3,Hibernando,2,0.8569293921592835,1,Alto,1,treino
C9F0BB0CDDF0DD2893949AEA766EB08E,0,1,391.29,391.29,0,0,0.0,5,2,3,Novos/Promissores,1,0.55897029720643,1,Medio,1,treino
731CD25E2DF7305C0833E1D399CAC5DC,385,1,51.44,25.72,385,0,0.0,1,1,1,Perdidos,2,0.9316947160701766,1,Alto,1,treino
563ECCF4B2DFFB0F4AB04EF2ADD1960F,387,1,114.58,114.58,387,0,0.0,1,1,2,Perdidos,2,0.9197228355697472,1,Alto,1,treino
66B8765918607DBCB3775994A1D29695,128,2,24.27,12.14,228,0,0.0,2,2,1,Hibernando,1,0.8069995028785,1,Alto,1,teste
3EED473025E917F3E09D9853EC77572E,330,5,405.67,81.13,413,0,0.0,1,3,3,Hibernando,2,0.7829699741333774,1,Alto,1,treino
5D7EF701140808AAEBC5866F2817E007,325,2,786.76,393.38,414,0,0.0,1,2,3,Hibernando,1,0.8877419443181276,1,Alto,1,teste
28A4E7A88B186C1275F180C6DB74FA18,294,2,133.79,66.9,373,0,0.0,1,2,2,Hibernando,1,0.8397632174447135,1,Alto,1,treino
AF47DF23675CC1BD6E6DAA7B009AD567,414,2,117.07,58.54,421,0,0.0,1,2,2,Hibernando,1,0.8603928010730992,1,Alto,1,teste
02BFE6595556C2432BE599580D709E8A,247,2,516.7,258.35,296,0,0.0,1,2,3,Hibernando,1,0.8472343122811363,1,Alto,1,teste
E6DCFD38B0D55981BD7DECEBFB7EDDE9,82,1,26.26,26.26,82,0,0.0,2,1,1,Perdidos,1,0.8813009545160705,1,Alto,1,treino
1141D02BE73E4D2FCAD7DE8F1042D160,37,4,410.83,102.71,138,0,0.0,3,3,3,Atencao,1,0.4686978527340842,1,Medio,1,treino
FF95E18DA93CC465E169FF6645719843,396,1,135.28,135.28,396,0,0.0,1,1,2,Perdidos,1,0.9241688761844224,1,Alto,1,teste
6AD55510E058C35370C3373A46AEA6B8,405,1,10.06,10.06,405,0,0.0,1,1,1,Perdidos,1,0.9308335695323826,1,Alto,1,treino
E1DB515366051B805A3947226DF91B4D,346,1,72.75,72.75,346,0,0.0,1,1,1,Perdidos,2,0.9360672449512312,1,Alto,1,teste
17B19264B7E8FA75197D72CD6A80B661,13,1,54.83,54.83,13,0,0.0,4,2,1,Novos/Promissores,1,0.716222945885613,1,Alto,1,treino
D1E3392633A5348F32B8439C1B41C890,256,3,282.64,94.21,275,0,0.0,1,2,2,Hibernando,2,0.8787164334256011,1,Alto,1,treino
9D95A29675D01862400E9C9F2DF7E359,139,1,10.29,10.29,139,0,0.0,2,1,1,Perdidos,1,0.8843361978524324,1,Alto,1,treino
74B133E90DA690260AE0B2A8A7DBE567,92,1,99.08,99.08,92,0,0.0,2,1,2,Perdidos,1,0.8580546425119805,1,Alto,1,treino
2689BDC73AC013F6ABED4F2CEA39A131,152,1,335.76,167.88,152,0,0.0,2,1,3,Perdidos,1,0.8368682185612464,1,Alto,1,teste
AD2D392EBA4173376E2F0EB59DEABC8B,68,1,9.96,9.96,68,0,0.0,3,1,1,Atencao,1,0.8454327503392861,1,Alto,1,treino
F510242D81D76BF835D0259CD539A7EF,18,2,603.4,301.7,46,0,0.0,4,2,3,Novos/Promissores,1,0.6552439040107575,1,Alto,1,treino
189483018F6CEE5110189D555A7C845E,309,1,151.11,151.11,309,0,0.0,1,1,2,Perdidos,1,0.9195069279313132,1,Alto,1,teste
00C42E31B62B725754031724BC0A2E8F,21,1,67.54,67.54,21,0,0.0,4,2,1,Novos/Promissores,1,0.7254265172609221,1,Alto,1,treino
B477E960BEBE0F80ED4BF16D9DA6B358,422,1,18.46,18.46,422,0,0.0,1,1,1,Perdidos,2,0.9334266547196054,1,Alto,1,teste
169CE0C372036F77C63A7120D0DA9CE1,284,2,87.05,43.53,366,0,0.0,1,2,1,Hibernando,1,0.8791090747186723,1,Alto,1,treino
CB58528A24FA505D4DDF480F351619C6,419,1,43.31,43.31,419,0,0.0,1,1,1,Perdidos,1,0.9369253852911849,1,Alto,1,treino
1CA5F47FFAAC8143D3B9E8A3E7139A37,178,4,351.95,87.99,416,0,0.0,2,2,3,Hibernando,1,0.7094188089656002,1,Alto,1,treino
51BDE18CB8D3DE8440752A2AFBEE3A62,135,2,170.04,85.02,170,0,0.0,2,2,2,Hibernando,2,0.7929317109395746,1,Alto,1,treino
17E712C169BEC2AFB699A63A3181A527,263,2,17.11,8.56,373,0,0.0,1,2,1,Hibernando,2,0.8639363034527741,1,Alto,1,treino
